RepaymentID,DateKey,AccountID,BranchID,ProductCode,EMIAmount,OutstandingBalance
REP0030123,20240804,ACC0009220,BR0273,PL001,49323,4076004
REP0030124,20240526,ACC0049469,BR0131,PL001,13097,1578129
REP0030125,20230320,ACC0074077,BR0182,BL001,18440,4242831
REP0030126,20250724,ACC0074453,BR0231,VL001,17589,839275
REP0030127,20250906,ACC0059686,BR0102,HL001,13475,670209
REP0030128,20230419,ACC0085546,BR0169,VL001,38000,4348931
REP0030129,20240209,ACC0040758,BR0034,PL001,31336,115593
REP0030130,20250420,ACC0071673,BR0096,EL001,21153,1823495
REP0030131,20250523,ACC0022247,BR0039,EL001,34712,4386739
REP0030132,20251013,ACC0054423,BR0128,HL001,39998,2052584
REP0030133,20250312,ACC0079444,BR0084,HL001,42932,2799495
REP0030134,20241228,ACC0081131,BR0471,EL001,49578,2755071
REP0030135,20240404,ACC0022395,BR0383,BL001,20677,4295273
REP0030136,20240808,ACC0030615,BR0128,BL001,14657,2506257
REP0030137,20231223,ACC0005572,BR0332,VL001,47066,13796
REP0030138,20231126,ACC0054751,BR0212,EL001,41647,2349036
REP0030139,20240307,ACC0070662,BR0171,HL001,32879,3876167
REP0030140,20251010,ACC0072673,BR0296,HL001,15017,2787241
REP0030141,20251211,ACC0025065,BR0387,HL001,24686,4753931
REP0030142,20241002,ACC0088522,BR0052,HL001,36277,2110211
REP0030143,20241220,ACC0016978,BR0079,EL001,35533,2230588
REP0030144,20240616,ACC0062607,BR0349,HL001,8793,1357405
REP0030145,20240322,ACC0049037,BR0214,HL001,40665,4534664
REP0030146,20240726,ACC0018131,BR0198,PL001,44143,1639231
REP0030147,20240307,ACC0077912,BR0388,EL001,2100,1057288
REP0030148,20250823,ACC0010602,BR0121,EL001,45402,4709659
REP0030149,20250801,ACC0082815,BR0434,EL001,36205,924325
REP0030150,20241012,ACC0016454,BR0128,HL001,45043,2847242
REP0030151,20251208,ACC0028059,BR0449,BL001,47801,2119799
REP0030152,20240401,ACC0063962,BR0261,BL001,43296,4327152
REP0030153,20251018,ACC0010190,BR0171,VL001,17736,1646208
REP0030154,20230109,ACC0084779,BR0353,BL001,42929,4583283
REP0030155,20230705,ACC0070345,BR0163,PL001,16834,725115
REP0030156,20230225,ACC0065132,BR0386,VL001,15821,1051548
REP0030157,20250919,ACC0009922,BR0219,PL001,23884,2383443
REP0030158,20230313,ACC0079238,BR0270,BL001,32664,871149
REP0030159,20231207,ACC0030837,BR0464,VL001,1045,4483287
REP0030160,20240721,ACC0050808,BR0490,VL001,25640,3297099
REP0030161,20241220,ACC0051334,BR0416,VL001,1731,3470755
REP0030162,20230611,ACC0016357,BR0277,EL001,47687,3037533
REP0030163,20250611,ACC0048166,BR0301,EL001,42466,4982826
REP0030164,20231214,ACC0048414,BR0007,EL001,12032,4857152
REP0030165,20231007,ACC0042880,BR0249,HL001,48827,2621865
REP0030166,20250520,ACC0059154,BR0042,BL001,15943,327565
REP0030167,20250821,ACC0074705,BR0245,PL001,1667,2739089
REP0030168,20241106,ACC0078482,BR0076,VL001,24416,4535844
REP0030169,20240509,ACC0049589,BR0171,VL001,45580,441972
REP0030170,20240404,ACC0063400,BR0463,VL001,31599,250257
REP0030171,20250704,ACC0064893,BR0300,PL001,5928,3983320
REP0030172,20240410,ACC0038505,BR0159,BL001,4073,3753845
REP0030173,20230226,ACC0039113,BR0429,HL001,48348,1451280
REP0030174,20230512,ACC0033987,BR0075,BL001,44414,860065
REP0030175,20230313,ACC0085687,BR0302,PL001,47167,547403
REP0030176,20230418,ACC0073442,BR0310,VL001,6313,3755935
REP0030177,20250706,ACC0005489,BR0021,PL001,1363,2755593
REP0030178,20250510,ACC0072186,BR0068,BL001,28978,1533393
REP0030179,20230118,ACC0096539,BR0318,VL001,21177,1892066
REP0030180,20250130,ACC0024392,BR0246,VL001,25947,510537
REP0030181,20240630,ACC0008700,BR0113,BL001,37000,565003
REP0030182,20231204,ACC0065613,BR0096,PL001,5963,3394084
REP0030183,20240720,ACC0023373,BR0196,EL001,10753,301763
REP0030184,20250513,ACC0057909,BR0371,PL001,2950,4836341
REP0030185,20240103,ACC0011502,BR0499,VL001,7616,4832888
REP0030186,20230327,ACC0044952,BR0364,VL001,9404,3641853
REP0030187,20250304,ACC0094445,BR0230,HL001,1068,830667
REP0030188,20250916,ACC0026889,BR0343,EL001,42568,3685735
REP0030189,20240704,ACC0043731,BR0484,BL001,28155,3532739
REP0030190,20230707,ACC0036215,BR0021,VL001,48463,1273406
REP0030191,20230408,ACC0021603,BR0313,PL001,18209,122145
REP0030192,20250601,ACC0028575,BR0328,PL001,36665,1004019
REP0030193,20251024,ACC0017419,BR0463,PL001,16709,2171656
REP0030194,20240213,ACC0059150,BR0416,BL001,9772,3233766
REP0030195,20240920,ACC0012452,BR0037,PL001,25735,3309696
REP0030196,20230526,ACC0045934,BR0251,EL001,25643,1407017
REP0030197,20250806,ACC0033189,BR0317,BL001,19848,902379
REP0030198,20250312,ACC0091770,BR0098,EL001,42782,3066973
REP0030199,20240627,ACC0080057,BR0377,EL001,48698,136991
REP0030200,20240118,ACC0014927,BR0266,EL001,31145,2333016
REP0030201,20230608,ACC0035516,BR0265,BL001,9304,2732335
REP0030202,20230615,ACC0036956,BR0294,EL001,26805,1316372
REP0030203,20251213,ACC0000212,BR0181,EL001,13166,3451067
REP0030204,20230319,ACC0070875,BR0335,BL001,11663,4252108
REP0030205,20230323,ACC0043372,BR0227,BL001,19482,3550669
REP0030206,20251204,ACC0069804,BR0183,PL001,47580,194963
REP0030207,20240131,ACC0016736,BR0245,BL001,17687,2089844
REP0030208,20241213,ACC0035287,BR0002,PL001,5742,643197
REP0030209,20230222,ACC0033837,BR0498,VL001,20066,3607864
REP0030210,20230609,ACC0010339,BR0217,HL001,34960,4819540
REP0030211,20250616,ACC0078713,BR0442,VL001,10023,2717871
REP0030212,20230103,ACC0092354,BR0113,EL001,27739,864091
REP0030213,20231102,ACC0000819,BR0310,VL001,24594,3312899
REP0030214,20231010,ACC0075973,BR0161,BL001,45716,4165912
REP0030215,20230724,ACC0082714,BR0076,VL001,36670,3665574
REP0030216,20230728,ACC0015064,BR0122,EL001,48528,4563740
REP0030217,20240904,ACC0029366,BR0481,EL001,12155,1965861
REP0030218,20230705,ACC0098821,BR0193,HL001,9751,296887
REP0030219,20241222,ACC0014774,BR0235,BL001,6970,2096203
REP0030220,20230617,ACC0087299,BR0405,HL001,8987,4825113
REP0030221,20230115,ACC0006123,BR0108,VL001,35038,4694395
REP0030222,20231215,ACC0058167,BR0445,EL001,3655,3764566
REP0030223,20241028,ACC0086275,BR0483,PL001,23773,203638
REP0030224,20240101,ACC0094106,BR0244,HL001,38164,2295486
REP0030225,20240523,ACC0068905,BR0240,VL001,31897,3725136
REP0030226,20240904,ACC0035094,BR0058,EL001,39596,3001410
REP0030227,20251220,ACC0018581,BR0413,EL001,30284,4299107
REP0030228,20251205,ACC0070189,BR0480,VL001,15360,2279652
REP0030229,20230227,ACC0036041,BR0369,HL001,34623,1574953
REP0030230,20230910,ACC0090971,BR0395,PL001,9713,2618011
REP0030231,20251128,ACC0079840,BR0316,EL001,20609,2893398
REP0030232,20250208,ACC0059644,BR0050,EL001,45786,181566
REP0030233,20240826,ACC0048271,BR0500,VL001,45202,3561422
REP0030234,20230123,ACC0028932,BR0043,EL001,36490,1859030
REP0030235,20241021,ACC0045443,BR0031,BL001,26888,3320074
REP0030236,20250119,ACC0000633,BR0285,HL001,6626,4699600
REP0030237,20250215,ACC0096665,BR0033,EL001,23794,28904
REP0030238,20251210,ACC0019003,BR0299,VL001,29220,3980435
REP0030239,20250606,ACC0042561,BR0376,PL001,44495,4971234
REP0030240,20241116,ACC0084639,BR0051,VL001,11807,1765661
REP0030241,20230603,ACC0068443,BR0469,VL001,32898,3716938
REP0030242,20250411,ACC0046919,BR0349,BL001,28804,1462296
REP0030243,20231021,ACC0002908,BR0053,VL001,5945,1196041
REP0030244,20230516,ACC0083593,BR0015,EL001,8503,440092
REP0030245,20251027,ACC0075899,BR0319,HL001,34112,3453048
REP0030246,20250313,ACC0028632,BR0492,BL001,31616,2162075
REP0030247,20251221,ACC0029675,BR0132,PL001,14604,1022351
REP0030248,20240513,ACC0062789,BR0065,PL001,14395,1515266
REP0030249,20250816,ACC0063083,BR0259,HL001,40816,3803174
REP0030250,20240214,ACC0094083,BR0461,EL001,19121,3197503
REP0030251,20230101,ACC0014921,BR0440,BL001,12430,409318
REP0030252,20250119,ACC0047631,BR0144,PL001,27311,2126154
REP0030253,20251018,ACC0018766,BR0299,HL001,1446,1364816
REP0030254,20241225,ACC0074959,BR0277,EL001,14359,2803555
REP0030255,20231113,ACC0054386,BR0056,PL001,4942,1371511
REP0030256,20240427,ACC0037568,BR0152,BL001,28573,788812
REP0030257,20230408,ACC0010804,BR0284,EL001,9602,1074761
REP0030258,20241201,ACC0062189,BR0053,BL001,41988,3359674
REP0030259,20231215,ACC0064363,BR0252,BL001,8781,3502682
REP0030260,20230504,ACC0060622,BR0301,BL001,35974,4717383
REP0030261,20250129,ACC0043752,BR0172,BL001,17983,2127588
REP0030262,20230722,ACC0000721,BR0120,HL001,21272,2099720
REP0030263,20241226,ACC0056447,BR0472,HL001,47121,4287877
REP0030264,20251011,ACC0026735,BR0027,VL001,2721,2161140
REP0030265,20250419,ACC0062206,BR0057,HL001,42696,2661809
REP0030266,20250419,ACC0060929,BR0399,PL001,13345,3869115
REP0030267,20230729,ACC0069400,BR0395,VL001,11169,943113
REP0030268,20230621,ACC0033271,BR0435,PL001,7850,1982310
REP0030269,20240423,ACC0075788,BR0254,PL001,26556,4080680
REP0030270,20231128,ACC0019809,BR0003,VL001,3379,4871315
REP0030271,20241122,ACC0009941,BR0199,BL001,45389,1559325
REP0030272,20250729,ACC0041214,BR0228,BL001,10091,1660898
REP0030273,20251116,ACC0057861,BR0401,HL001,3318,4341234
REP0030274,20240624,ACC0043927,BR0084,VL001,21975,4329098
REP0030275,20250729,ACC0096598,BR0045,VL001,29302,4759439
REP0030276,20240919,ACC0081485,BR0147,HL001,48926,1199369
REP0030277,20250608,ACC0002922,BR0317,PL001,11333,4109619
REP0030278,20250810,ACC0010207,BR0126,PL001,19422,4808687
REP0030279,20230103,ACC0003272,BR0418,PL001,10749,829080
REP0030280,20230831,ACC0031023,BR0471,PL001,7150,3728973
REP0030281,20230720,ACC0061949,BR0070,PL001,16296,4401810
REP0030282,20230216,ACC0039147,BR0477,HL001,29790,1315749
REP0030283,20230601,ACC0056946,BR0348,BL001,18421,3302219
REP0030284,20230719,ACC0055783,BR0053,BL001,2978,613088
REP0030285,20251123,ACC0029169,BR0453,VL001,49933,3718466
REP0030286,20250928,ACC0078960,BR0382,BL001,30022,2030929
REP0030287,20250114,ACC0001216,BR0273,EL001,27759,1974286
REP0030288,20240920,ACC0030784,BR0200,HL001,39996,735422
REP0030289,20250430,ACC0072413,BR0015,BL001,26071,3621286
REP0030290,20240426,ACC0013772,BR0487,HL001,44207,4792639
REP0030291,20241219,ACC0054790,BR0374,BL001,34249,1165886
REP0030292,20241015,ACC0052319,BR0160,HL001,4480,3545838
REP0030293,20241127,ACC0070096,BR0342,EL001,30616,697896
REP0030294,20250407,ACC0000886,BR0416,PL001,22864,4647429
REP0030295,20240312,ACC0080985,BR0198,PL001,6189,1585372
REP0030296,20231126,ACC0078388,BR0057,HL001,16348,4134234
REP0030297,20250119,ACC0094754,BR0186,BL001,6648,4316250
REP0030298,20231003,ACC0090641,BR0197,BL001,8619,4658543
REP0030299,20240413,ACC0002188,BR0157,HL001,5244,4550784
REP0030300,20251022,ACC0097670,BR0104,VL001,16654,498867
REP0030301,20240213,ACC0004164,BR0399,VL001,36201,4034136
REP0030302,20250702,ACC0018430,BR0077,BL001,19875,4005978
REP0030303,20230704,ACC0041680,BR0055,EL001,23166,1110089
REP0030304,20230324,ACC0019954,BR0020,HL001,4526,612844
REP0030305,20241225,ACC0061104,BR0478,BL001,23343,587983
REP0030306,20250119,ACC0015328,BR0054,EL001,7164,992523
REP0030307,20251006,ACC0054009,BR0002,HL001,6861,1283762
REP0030308,20240528,ACC0046202,BR0195,BL001,3423,4874854
REP0030309,20250306,ACC0065528,BR0356,BL001,16912,2308465
REP0030310,20240727,ACC0032958,BR0040,VL001,47922,533235
REP0030311,20240619,ACC0082002,BR0144,HL001,11020,937951
REP0030312,20250111,ACC0069321,BR0014,EL001,33412,1500618
REP0030313,20230126,ACC0012958,BR0104,VL001,19064,2367955
REP0030314,20250302,ACC0064209,BR0120,PL001,16131,312788
REP0030315,20230928,ACC0073506,BR0437,PL001,40839,4398494
REP0030316,20241209,ACC0062452,BR0068,VL001,6098,1491935
REP0030317,20250213,ACC0022280,BR0124,PL001,9809,4311644
REP0030318,20240220,ACC0026399,BR0131,PL001,17097,751757
REP0030319,20241202,ACC0076167,BR0429,VL001,33868,3255836
REP0030320,20231128,ACC0023001,BR0003,BL001,8164,1725923
REP0030321,20230514,ACC0054892,BR0305,HL001,45246,3094575
REP0030322,20241221,ACC0023123,BR0459,EL001,20116,4801631
REP0030323,20240206,ACC0082752,BR0295,BL001,17957,554177
REP0030324,20231203,ACC0045609,BR0338,PL001,31286,2950057
REP0030325,20251215,ACC0018767,BR0043,VL001,14819,4170935
REP0030326,20241120,ACC0026469,BR0341,HL001,24691,3746508
REP0030327,20250821,ACC0077027,BR0120,VL001,47725,2964700
REP0030328,20231231,ACC0028580,BR0447,BL001,15240,3283787
REP0030329,20250911,ACC0054999,BR0439,BL001,6996,1230710
REP0030330,20240426,ACC0063392,BR0084,HL001,12007,3043981
REP0030331,20251206,ACC0095694,BR0300,BL001,13244,2060861
REP0030332,20240303,ACC0033706,BR0494,HL001,39247,2715158
REP0030333,20230220,ACC0024569,BR0469,PL001,8679,1641991
REP0030334,20250212,ACC0022244,BR0394,HL001,34356,210735
REP0030335,20230217,ACC0050755,BR0215,PL001,35155,1879369
REP0030336,20230826,ACC0074683,BR0063,VL001,13265,4621906
REP0030337,20240328,ACC0074489,BR0192,EL001,31586,4674643
REP0030338,20230916,ACC0039977,BR0378,VL001,2230,2105040
REP0030339,20230921,ACC0080788,BR0163,BL001,15084,549320
REP0030340,20250913,ACC0053995,BR0134,PL001,40650,14499
REP0030341,20230401,ACC0037353,BR0163,BL001,16785,4960853
REP0030342,20241128,ACC0033423,BR0237,BL001,14982,2474393
REP0030343,20230902,ACC0054103,BR0427,BL001,6165,1250590
REP0030344,20230429,ACC0088008,BR0308,PL001,6695,2277568
REP0030345,20230803,ACC0040906,BR0272,PL001,40236,350447
REP0030346,20230310,ACC0024531,BR0292,PL001,28846,3640478
REP0030347,20230531,ACC0077009,BR0106,VL001,28810,1171777
REP0030348,20230718,ACC0023832,BR0449,BL001,35703,2250324
REP0030349,20240817,ACC0034830,BR0222,VL001,28058,1091927
REP0030350,20240220,ACC0081394,BR0274,PL001,6259,1245611
REP0030351,20230330,ACC0068952,BR0489,BL001,47146,3502346
REP0030352,20240402,ACC0014530,BR0305,BL001,31439,1000513
REP0030353,20241026,ACC0021826,BR0057,PL001,28997,1102942
REP0030354,20241222,ACC0021521,BR0134,EL001,19248,1640150
REP0030355,20241204,ACC0069656,BR0416,PL001,35953,52938
REP0030356,20250929,ACC0038710,BR0085,EL001,4226,3429218
REP0030357,20230910,ACC0001262,BR0473,PL001,14069,3724589
REP0030358,20240716,ACC0022892,BR0486,HL001,19852,2519448
REP0030359,20250328,ACC0047986,BR0026,VL001,49193,472063
REP0030360,20251031,ACC0083735,BR0185,BL001,5589,3965315
REP0030361,20240710,ACC0055255,BR0089,HL001,17971,2957889
REP0030362,20230307,ACC0090563,BR0108,PL001,40047,526264
REP0030363,20230613,ACC0009934,BR0120,VL001,37973,2630692
REP0030364,20230503,ACC0048689,BR0346,VL001,40508,201042
REP0030365,20250107,ACC0098043,BR0375,BL001,15175,621023
REP0030366,20251222,ACC0083402,BR0040,HL001,28740,1019911
REP0030367,20230508,ACC0093715,BR0326,HL001,5652,1282192
REP0030368,20230602,ACC0052204,BR0416,VL001,5512,1377837
REP0030369,20230417,ACC0045430,BR0126,EL001,3624,3227084
REP0030370,20230123,ACC0098516,BR0051,EL001,2230,4816488
REP0030371,20231122,ACC0068304,BR0006,EL001,39728,3813620
REP0030372,20240827,ACC0076291,BR0328,PL001,29626,3104806
REP0030373,20230517,ACC0052513,BR0373,EL001,28098,585639
REP0030374,20240515,ACC0068746,BR0265,HL001,21498,628639
REP0030375,20240117,ACC0012863,BR0131,PL001,26128,4422206
REP0030376,20240718,ACC0085883,BR0332,VL001,17285,1265958
REP0030377,20241021,ACC0015481,BR0491,VL001,40737,508742
REP0030378,20250604,ACC0076437,BR0201,PL001,18130,4104045
REP0030379,20241103,ACC0094484,BR0494,HL001,41243,3646646
REP0030380,20240319,ACC0060665,BR0280,EL001,3538,1941819
REP0030381,20230223,ACC0059754,BR0339,BL001,22132,3055157
REP0030382,20251206,ACC0072345,BR0445,PL001,43013,1099226
REP0030383,20231101,ACC0095586,BR0295,PL001,22200,1005726
REP0030384,20250701,ACC0088566,BR0255,EL001,42106,3798206
REP0030385,20250927,ACC0036763,BR0462,EL001,29615,639502
REP0030386,20240323,ACC0067778,BR0417,EL001,21457,2234097
REP0030387,20250725,ACC0073950,BR0140,HL001,43271,3746863
REP0030388,20240525,ACC0068011,BR0378,PL001,10044,85584
REP0030389,20231219,ACC0017395,BR0045,BL001,16429,1278076
REP0030390,20240204,ACC0077990,BR0226,HL001,46874,3691824
REP0030391,20230529,ACC0075060,BR0100,PL001,14649,2279193
REP0030392,20230217,ACC0010951,BR0159,HL001,33703,1802660
REP0030393,20230904,ACC0041020,BR0360,BL001,38986,385122
REP0030394,20250619,ACC0056980,BR0468,PL001,20464,126285
REP0030395,20240722,ACC0081662,BR0228,PL001,30636,4714343
REP0030396,20230318,ACC0013774,BR0038,BL001,23177,3809755
REP0030397,20241109,ACC0031727,BR0175,BL001,35370,4257439
REP0030398,20230601,ACC0088956,BR0125,PL001,17593,3594356
REP0030399,20251110,ACC0052403,BR0067,HL001,27427,2464218
REP0030400,20240326,ACC0019149,BR0253,PL001,5534,2360127
REP0030401,20250411,ACC0018717,BR0409,VL001,3636,1852402
REP0030402,20240514,ACC0029857,BR0147,HL001,31170,903071
REP0030403,20230324,ACC0018231,BR0317,VL001,4468,708860
REP0030404,20230916,ACC0010896,BR0224,PL001,31147,4430714
REP0030405,20241005,ACC0096483,BR0393,HL001,1059,3326809
REP0030406,20251020,ACC0051916,BR0259,PL001,22425,2231321
REP0030407,20240411,ACC0071287,BR0225,EL001,30433,1832350
REP0030408,20250925,ACC0035561,BR0001,VL001,30911,392121
REP0030409,20230824,ACC0073450,BR0292,EL001,13756,1935879
REP0030410,20230311,ACC0013638,BR0429,PL001,13400,1381926
REP0030411,20250109,ACC0027976,BR0053,BL001,9550,2793722
REP0030412,20230703,ACC0067152,BR0217,BL001,20709,472782
REP0030413,20231025,ACC0055065,BR0217,VL001,13638,2245235
REP0030414,20230805,ACC0058856,BR0355,EL001,35288,954518
REP0030415,20250917,ACC0086658,BR0387,PL001,12743,4013350
REP0030416,20251015,ACC0082004,BR0475,EL001,8446,4043470
REP0030417,20240924,ACC0045741,BR0011,PL001,35137,856056
REP0030418,20250813,ACC0096506,BR0365,BL001,35318,4799827
REP0030419,20240209,ACC0094633,BR0397,BL001,5594,1494768
REP0030420,20230806,ACC0017885,BR0029,BL001,29709,1980354
REP0030421,20240109,ACC0009997,BR0127,BL001,4072,1599608
REP0030422,20250724,ACC0066649,BR0389,EL001,47501,4172230
REP0030423,20250429,ACC0072347,BR0375,EL001,38597,4749985
REP0030424,20230130,ACC0043703,BR0432,PL001,6307,1672500
REP0030425,20251111,ACC0019466,BR0184,VL001,38521,546041
REP0030426,20240111,ACC0078573,BR0056,EL001,23172,4508801
REP0030427,20240123,ACC0080546,BR0321,VL001,1394,3991064
REP0030428,20250222,ACC0077253,BR0247,VL001,35174,1752603
REP0030429,20240115,ACC0079074,BR0068,PL001,24550,4678880
REP0030430,20240114,ACC0098569,BR0199,VL001,4206,4142059
REP0030431,20250121,ACC0014984,BR0484,EL001,2934,1731907
REP0030432,20231228,ACC0086953,BR0392,HL001,38779,1593846
REP0030433,20231110,ACC0018167,BR0060,BL001,14104,2724641
REP0030434,20241122,ACC0057976,BR0003,BL001,43014,554137
REP0030435,20241102,ACC0087470,BR0171,VL001,45173,293122
REP0030436,20240111,ACC0043373,BR0223,BL001,39690,2539660
REP0030437,20230312,ACC0020718,BR0482,PL001,27305,3891228
REP0030438,20250824,ACC0007923,BR0072,BL001,19800,4189420
REP0030439,20240623,ACC0069266,BR0117,VL001,14183,4018588
REP0030440,20230611,ACC0004579,BR0196,PL001,5485,4909323
REP0030441,20250409,ACC0028022,BR0167,PL001,45917,2763016
REP0030442,20230517,ACC0003953,BR0268,EL001,20131,1952811
REP0030443,20230710,ACC0013097,BR0042,BL001,3091,1676178
REP0030444,20250818,ACC0008392,BR0385,VL001,14103,3252067
REP0030445,20231026,ACC0040600,BR0461,VL001,8114,3010642
REP0030446,20230611,ACC0094398,BR0269,VL001,35550,3789079
REP0030447,20231015,ACC0010022,BR0089,BL001,20585,2465774
REP0030448,20250515,ACC0093336,BR0470,VL001,33384,4916547
REP0030449,20250217,ACC0029204,BR0445,EL001,3998,101247
REP0030450,20231117,ACC0030684,BR0193,HL001,33719,1683196
REP0030451,20250306,ACC0080530,BR0409,VL001,19225,3944297
REP0030452,20230202,ACC0059159,BR0207,VL001,18098,3147177
REP0030453,20230219,ACC0024717,BR0244,BL001,29887,4495052
REP0030454,20230830,ACC0023310,BR0216,PL001,2194,1403932
REP0030455,20231221,ACC0066436,BR0223,HL001,16804,2935363
REP0030456,20241021,ACC0063233,BR0078,EL001,2705,3452833
REP0030457,20240707,ACC0099390,BR0324,VL001,46685,944498
REP0030458,20230902,ACC0068514,BR0007,VL001,33354,4633965
REP0030459,20250410,ACC0036167,BR0132,VL001,43945,4905874
REP0030460,20230822,ACC0031011,BR0361,PL001,37803,1225993
REP0030461,20250119,ACC0050625,BR0010,EL001,11859,3211469
REP0030462,20240214,ACC0047819,BR0326,EL001,3652,1773621
REP0030463,20230207,ACC0083728,BR0273,VL001,3281,2243187
REP0030464,20231101,ACC0065641,BR0443,BL001,9684,428662
REP0030465,20250204,ACC0093733,BR0161,PL001,16342,2465296
REP0030466,20231031,ACC0032430,BR0172,EL001,41579,231171
REP0030467,20230827,ACC0064220,BR0217,PL001,5764,2955090
REP0030468,20230502,ACC0078336,BR0331,EL001,16955,177256
REP0030469,20230406,ACC0092746,BR0233,PL001,37043,1585384
REP0030470,20240411,ACC0015529,BR0299,VL001,32569,1716401
REP0030471,20240610,ACC0078625,BR0277,BL001,15962,1921572
REP0030472,20240824,ACC0060518,BR0066,PL001,44574,4377084
REP0030473,20241215,ACC0055773,BR0433,PL001,10549,2059578
REP0030474,20231106,ACC0094448,BR0180,EL001,29224,4578884
REP0030475,20230712,ACC0027260,BR0089,HL001,39495,1650679
REP0030476,20231130,ACC0074526,BR0086,BL001,4061,474427
REP0030477,20250108,ACC0067255,BR0246,HL001,25973,4463589
REP0030478,20240522,ACC0077785,BR0438,PL001,22616,4781049
REP0030479,20240320,ACC0024054,BR0182,HL001,26308,4382822
