BranchID,Year,Month,DepositTarget
BR0177,2023,11,15222452
BR0177,2023,12,36225159
BR0177,2024,1,43424656
BR0177,2024,2,41769740
BR0177,2024,3,5430302
BR0177,2024,4,7794548
BR0177,2024,5,36997608
BR0177,2024,6,28788233
BR0177,2024,7,39152039
BR0177,2024,8,47275446
BR0177,2024,9,31954032
BR0177,2024,10,34028959
BR0177,2024,11,46590948
BR0177,2024,12,25013383
BR0177,2025,1,15500481
BR0177,2025,2,42193086
BR0177,2025,3,48781550
BR0177,2025,4,49475537
BR0177,2025,5,5263149
BR0177,2025,6,14752026
BR0177,2025,7,47046163
BR0177,2025,8,29551658
BR0177,2025,9,31762043
BR0177,2025,10,26919110
BR0177,2025,11,44595901
BR0177,2025,12,43347868
BR0178,2023,1,19742315
BR0178,2023,2,27820972
BR0178,2023,3,15496092
BR0178,2023,4,41868924
BR0178,2023,5,42037763
BR0178,2023,6,32012983
BR0178,2023,7,48680799
BR0178,2023,8,17241497
BR0178,2023,9,24170051
BR0178,2023,10,12745542
BR0178,2023,11,14125737
BR0178,2023,12,6795115
BR0178,2024,1,46364951
BR0178,2024,2,26690462
BR0178,2024,3,37186802
BR0178,2024,4,34582465
BR0178,2024,5,38265771
BR0178,2024,6,23433455
BR0178,2024,7,29390539
BR0178,2024,8,39995139
BR0178,2024,9,6330765
BR0178,2024,10,28477318
BR0178,2024,11,41842138
BR0178,2024,12,40699879
BR0178,2025,1,26817040
BR0178,2025,2,47893930
BR0178,2025,3,37005161
BR0178,2025,4,12801477
BR0178,2025,5,27321826
BR0178,2025,6,22082485
BR0178,2025,7,30979137
BR0178,2025,8,45917407
BR0178,2025,9,45879247
BR0178,2025,10,42936647
BR0178,2025,11,22488710
BR0178,2025,12,6124582
BR0179,2023,1,29862817
BR0179,2023,2,31018602
BR0179,2023,3,9509345
BR0179,2023,4,29351087
BR0179,2023,5,47166485
BR0179,2023,6,41167820
BR0179,2023,7,5805101
BR0179,2023,8,23509926
BR0179,2023,9,27304861
BR0179,2023,10,24323270
BR0179,2023,11,38221144
BR0179,2023,12,15752453
BR0179,2024,1,30317459
BR0179,2024,2,6460215
BR0179,2024,3,10081637
BR0179,2024,4,17961933
BR0179,2024,5,19072832
BR0179,2024,6,8991437
BR0179,2024,7,14434408
BR0179,2024,8,14857637
BR0179,2024,9,25879203
BR0179,2024,10,20299959
BR0179,2024,11,19715218
BR0179,2024,12,8864701
BR0179,2025,1,34301391
BR0179,2025,2,22705677
BR0179,2025,3,13187239
BR0179,2025,4,12188099
BR0179,2025,5,14658245
BR0179,2025,6,41969877
BR0179,2025,7,41966051
BR0179,2025,8,11012407
BR0179,2025,9,14970025
BR0179,2025,10,34127521
BR0179,2025,11,17947530
BR0179,2025,12,7675339
BR0180,2023,1,38344122
BR0180,2023,2,30887856
BR0180,2023,3,33335007
BR0180,2023,4,11252441
BR0180,2023,5,47249507
BR0180,2023,6,17044786
BR0180,2023,7,45063447
BR0180,2023,8,13477050
BR0180,2023,9,25246466
BR0180,2023,10,7556604
BR0180,2023,11,10644264
BR0180,2023,12,8754463
BR0180,2024,1,15767606
BR0180,2024,2,13336969
BR0180,2024,3,7618066
BR0180,2024,4,6462606
BR0180,2024,5,26999087
BR0180,2024,6,47285428
BR0180,2024,7,16305557
BR0180,2024,8,12538738
BR0180,2024,9,36095882
BR0180,2024,10,15873592
BR0180,2024,11,12188225
BR0180,2024,12,17141610
BR0180,2025,1,18250727
BR0180,2025,2,45886651
BR0180,2025,3,29019501
BR0180,2025,4,18289700
BR0180,2025,5,29202227
BR0180,2025,6,13112705
BR0180,2025,7,34155896
BR0180,2025,8,26830068
BR0180,2025,9,31232827
BR0180,2025,10,32448645
BR0180,2025,11,21999555
BR0180,2025,12,34941034
BR0181,2023,1,20612554
BR0181,2023,2,37418588
BR0181,2023,3,6642126
BR0181,2023,4,16750768
BR0181,2023,5,16110666
BR0181,2023,6,17072813
BR0181,2023,7,15216818
BR0181,2023,8,28556270
BR0181,2023,9,47012322
BR0181,2023,10,48971872
BR0181,2023,11,8955090
BR0181,2023,12,34899037
BR0181,2024,1,40581953
BR0181,2024,2,46755506
BR0181,2024,3,7251906
BR0181,2024,4,34499643
BR0181,2024,5,41730576
BR0181,2024,6,43633553
BR0181,2024,7,5926302
BR0181,2024,8,35305446
BR0181,2024,9,34460301
BR0181,2024,10,6544404
BR0181,2024,11,45333116
BR0181,2024,12,47502073
BR0181,2025,1,27614408
BR0181,2025,2,49304745
BR0181,2025,3,31570488
BR0181,2025,4,39316448
BR0181,2025,5,14896269
BR0181,2025,6,8229142
BR0181,2025,7,42635792
BR0181,2025,8,39664414
BR0181,2025,9,14561007
BR0181,2025,10,38336910
BR0181,2025,11,16747120
BR0181,2025,12,30723844
BR0182,2023,1,15510872
BR0182,2023,2,48361497
BR0182,2023,3,5308797
BR0182,2023,4,38575322
BR0182,2023,5,39550065
BR0182,2023,6,5376519
BR0182,2023,7,29290650
BR0182,2023,8,32790025
BR0182,2023,9,49917096
BR0182,2023,10,17687088
BR0182,2023,11,43244056
BR0182,2023,12,30536531
BR0182,2024,1,49472635
BR0182,2024,2,32433117
BR0182,2024,3,27398157
BR0182,2024,4,37182683
BR0182,2024,5,43927669
BR0182,2024,6,46285135
BR0182,2024,7,15822496
BR0182,2024,8,26229573
BR0182,2024,9,30273129
BR0182,2024,10,17808591
BR0182,2024,11,23048803
BR0182,2024,12,19157217
BR0182,2025,1,49571405
BR0182,2025,2,46245570
BR0182,2025,3,5287369
BR0182,2025,4,43915983
BR0182,2025,5,26898077
BR0182,2025,6,26358964
BR0182,2025,7,48116641
BR0182,2025,8,42570929
BR0182,2025,9,22601966
BR0182,2025,10,45995725
BR0182,2025,11,27603493
BR0182,2025,12,15633712
BR0183,2023,1,43494351
BR0183,2023,2,41643151
BR0183,2023,3,37798943
BR0183,2023,4,23462428
BR0183,2023,5,10568061
BR0183,2023,6,38020270
BR0183,2023,7,8115806
BR0183,2023,8,15004817
BR0183,2023,9,33728624
BR0183,2023,10,10544237
BR0183,2023,11,43475364
BR0183,2023,12,32805708
BR0183,2024,1,24735956
BR0183,2024,2,44360850
BR0183,2024,3,39064500
BR0183,2024,4,33674371
BR0183,2024,5,5293233
BR0183,2024,6,10856332
BR0183,2024,7,44524911
BR0183,2024,8,13965866
BR0183,2024,9,11905600
BR0183,2024,10,30262973
BR0183,2024,11,23564722
BR0183,2024,12,12629505
BR0183,2025,1,45677846
BR0183,2025,2,34216985
BR0183,2025,3,34648549
BR0183,2025,4,22220396
BR0183,2025,5,10459828
BR0183,2025,6,35125585
BR0183,2025,7,48536379
BR0183,2025,8,29719747
BR0183,2025,9,11548283
BR0183,2025,10,7394837
BR0183,2025,11,38142134
BR0183,2025,12,25086347
BR0184,2023,1,19395014
BR0184,2023,2,9364676
BR0184,2023,3,48910450
BR0184,2023,4,22323675
BR0184,2023,5,23649559
BR0184,2023,6,29864701
BR0184,2023,7,18803802
BR0184,2023,8,39085400
BR0184,2023,9,38609471
BR0184,2023,10,40367949
BR0184,2023,11,33639228
BR0184,2023,12,43369965
BR0184,2024,1,48451312
BR0184,2024,2,23631443
BR0184,2024,3,35616143
BR0184,2024,4,48155780
BR0184,2024,5,26320252
BR0184,2024,6,31927861
BR0184,2024,7,36727291
BR0184,2024,8,12959462
BR0184,2024,9,8109181
BR0184,2024,10,14723784
BR0184,2024,11,24808295
BR0184,2024,12,8592143
BR0184,2025,1,45394214
BR0184,2025,2,41302358
BR0184,2025,3,13801670
BR0184,2025,4,28597047
BR0184,2025,5,47738942
BR0184,2025,6,30267437
BR0184,2025,7,21716996
BR0184,2025,8,22429051
BR0184,2025,9,38982783
BR0184,2025,10,7232056
BR0184,2025,11,34851549
BR0184,2025,12,37072126
BR0185,2023,1,6715780
BR0185,2023,2,10830973
BR0185,2023,3,10488752
BR0185,2023,4,7309262
BR0185,2023,5,19455991
BR0185,2023,6,36175906
BR0185,2023,7,45314549
BR0185,2023,8,36475998
BR0185,2023,9,10402402
BR0185,2023,10,24528689
BR0185,2023,11,28033495
BR0185,2023,12,45853153
BR0185,2024,1,17435539
BR0185,2024,2,14168889
BR0185,2024,3,48299334
BR0185,2024,4,13058947
BR0185,2024,5,48290594
BR0185,2024,6,17477797
BR0185,2024,7,38564242
BR0185,2024,8,22466892
BR0185,2024,9,27571543
BR0185,2024,10,16022242
BR0185,2024,11,15992063
BR0185,2024,12,19973749
BR0185,2025,1,36802376
BR0185,2025,2,20021402
BR0185,2025,3,21789652
BR0185,2025,4,22419114
BR0185,2025,5,9088870
BR0185,2025,6,19841520
BR0185,2025,7,15809467
BR0185,2025,8,46128540
BR0185,2025,9,25262811
BR0185,2025,10,9233420
BR0185,2025,11,47333389
BR0185,2025,12,30711430
BR0186,2023,1,40766216
BR0186,2023,2,46918709
BR0186,2023,3,34765683
BR0186,2023,4,19243323
BR0186,2023,5,11599135
BR0186,2023,6,32939195
BR0186,2023,7,36517717
BR0186,2023,8,25988514
BR0186,2023,9,9056724
BR0186,2023,10,30738849
BR0186,2023,11,20571478
BR0186,2023,12,48794071
BR0186,2024,1,36093162
BR0186,2024,2,37270720
BR0186,2024,3,40569192
BR0186,2024,4,18149005
BR0186,2024,5,22367794
BR0186,2024,6,15770817
BR0186,2024,7,39940824
BR0186,2024,8,13035344
BR0186,2024,9,42186077
BR0186,2024,10,26357835
BR0186,2024,11,32188733
BR0186,2024,12,16257190
BR0186,2025,1,14200499
BR0186,2025,2,36559788
BR0186,2025,3,36512135
BR0186,2025,4,38095466
BR0186,2025,5,22974812
BR0186,2025,6,42797020
BR0186,2025,7,29673257
BR0186,2025,8,11637823
BR0186,2025,9,42180640
BR0186,2025,10,38385610
BR0186,2025,11,44552632
BR0186,2025,12,27044763
BR0187,2023,1,15880233
BR0187,2023,2,28005246
BR0187,2023,3,11398716
BR0187,2023,4,29674451
BR0187,2023,5,30481569
BR0187,2023,6,12532084
BR0187,2023,7,14417958
BR0187,2023,8,38465240
BR0187,2023,9,44076832
BR0187,2023,10,23965802
BR0187,2023,11,27163242
BR0187,2023,12,30839382
BR0187,2024,1,43772255
BR0187,2024,2,41740870
BR0187,2024,3,16959516
BR0187,2024,4,26062462
BR0187,2024,5,6923589
BR0187,2024,6,26329799
BR0187,2024,7,18728664
BR0187,2024,8,35756083
BR0187,2024,9,13321058
BR0187,2024,10,24074703
BR0187,2024,11,35551231
BR0187,2024,12,47243708
BR0187,2025,1,29795064
BR0187,2025,2,42783785
BR0187,2025,3,29314910
BR0187,2025,4,37260090
BR0187,2025,5,47548326
BR0187,2025,6,18273395
BR0187,2025,7,41455919
BR0187,2025,8,49620623
BR0187,2025,9,49955405
BR0187,2025,10,16736256
BR0187,2025,11,29182378
BR0187,2025,12,17639111
BR0188,2023,1,45588394
BR0188,2023,2,17778907
BR0188,2023,3,25151534
BR0188,2023,4,24667918
BR0188,2023,5,21389046
BR0188,2023,6,44363514
BR0188,2023,7,9320361
BR0188,2023,8,33218829
BR0188,2023,9,5660426
BR0188,2023,10,19068434
BR0188,2023,11,42121946
BR0188,2023,12,9759025
BR0188,2024,1,18808881
BR0188,2024,2,39555489
BR0188,2024,3,39055307
BR0188,2024,4,49465084
BR0188,2024,5,12929748
BR0188,2024,6,20921871
BR0188,2024,7,49900094
BR0188,2024,8,12406240
BR0188,2024,9,24239883
BR0188,2024,10,11758487
BR0188,2024,11,17962835
BR0188,2024,12,43964708
BR0188,2025,1,49800542
BR0188,2025,2,5119131
BR0188,2025,3,22888969
BR0188,2025,4,8304489
BR0188,2025,5,33625061
BR0188,2025,6,10875443
BR0188,2025,7,23823384
BR0188,2025,8,26005062
BR0188,2025,9,43149640
BR0188,2025,10,5593365
BR0188,2025,11,39572769
BR0188,2025,12,32899951
BR0189,2023,1,28489931
BR0189,2023,2,44561024
BR0189,2023,3,40753290
BR0189,2023,4,17128943
BR0189,2023,5,5877021
BR0189,2023,6,43459477
BR0189,2023,7,18604922
BR0189,2023,8,17028589
BR0189,2023,9,20042700
BR0189,2023,10,11822022
BR0189,2023,11,19131142
BR0189,2023,12,13162202
BR0189,2024,1,22948405
BR0189,2024,2,44290440
BR0189,2024,3,39598776
BR0189,2024,4,26708986
BR0189,2024,5,30780052
BR0189,2024,6,32183761
BR0189,2024,7,6804426
BR0189,2024,8,9515178
BR0189,2024,9,45034552
BR0189,2024,10,33484854
BR0189,2024,11,12415678
BR0189,2024,12,23146501
BR0189,2025,1,39521004
BR0189,2025,2,14926857
BR0189,2025,3,33710150
BR0189,2025,4,29442866
BR0189,2025,5,49414216
BR0189,2025,6,6481446
BR0189,2025,7,6828756
BR0189,2025,8,8653987
BR0189,2025,9,33692041
BR0189,2025,10,46828241
BR0189,2025,11,40658038
BR0189,2025,12,48851415
BR0190,2023,1,30850481
BR0190,2023,2,15812912
BR0190,2023,3,29950909
BR0190,2023,4,29526546
BR0190,2023,5,41994725
BR0190,2023,6,13952153
BR0190,2023,7,29092054
BR0190,2023,8,29834744
BR0190,2023,9,22117409
BR0190,2023,10,41475240
BR0190,2023,11,14506883
BR0190,2023,12,15910032
BR0190,2024,1,15614302
BR0190,2024,2,15178284
BR0190,2024,3,15023777
BR0190,2024,4,12408633
BR0190,2024,5,44495780
BR0190,2024,6,13374646
BR0190,2024,7,15739800
BR0190,2024,8,25755747
BR0190,2024,9,38742508
BR0190,2024,10,43058026
BR0190,2024,11,43549568
BR0190,2024,12,11447048
BR0190,2025,1,42612114
BR0190,2025,2,38324764
BR0190,2025,3,32695708
BR0190,2025,4,36093448
BR0190,2025,5,41479549
BR0190,2025,6,6014584
BR0190,2025,7,8898589
BR0190,2025,8,20849632
BR0190,2025,9,33364422
BR0190,2025,10,14427205
BR0190,2025,11,20888371
BR0190,2025,12,5385565
BR0191,2023,1,21234466
BR0191,2023,2,28985568
BR0191,2023,3,21205151
BR0191,2023,4,11213153
BR0191,2023,5,37041000
BR0191,2023,6,44525492
BR0191,2023,7,31006264
BR0191,2023,8,33813546
BR0191,2023,9,27516352
BR0191,2023,10,36968578
BR0191,2023,11,7789770
BR0191,2023,12,19919613
BR0191,2024,1,49963354
BR0191,2024,2,8284986
BR0191,2024,3,35375205
BR0191,2024,4,38761893
BR0191,2024,5,21028228
BR0191,2024,6,7524230
BR0191,2024,7,45536148
BR0191,2024,8,17140986
BR0191,2024,9,18301976
BR0191,2024,10,9664222
BR0191,2024,11,22434884
BR0191,2024,12,10514086
BR0191,2025,1,27255694
BR0191,2025,2,10962490
BR0191,2025,3,27737671
BR0191,2025,4,48542233
BR0191,2025,5,10290829
BR0191,2025,6,33426705
BR0191,2025,7,25704480
BR0191,2025,8,9978696
BR0191,2025,9,39370850
BR0191,2025,10,34990985
BR0191,2025,11,21400305
BR0191,2025,12,15381607
BR0192,2023,1,16547704
BR0192,2023,2,25491303
BR0192,2023,3,33987785
BR0192,2023,4,26762861
BR0192,2023,5,12124515
BR0192,2023,6,39463541
BR0192,2023,7,33779111
BR0192,2023,8,16137631
BR0192,2023,9,44396453
BR0192,2023,10,8047816
BR0192,2023,11,38404279
BR0192,2023,12,13215622
BR0192,2024,1,48488585
BR0192,2024,2,15508200
BR0192,2024,3,46955552
BR0192,2024,4,8918307
BR0192,2024,5,24119898
BR0192,2024,6,39017055
BR0192,2024,7,7659221
BR0192,2024,8,27504593
BR0192,2024,9,8205933
BR0192,2024,10,11875907
BR0192,2024,11,39957980
BR0192,2024,12,17835236
BR0192,2025,1,39268416
BR0192,2025,2,32140777
BR0192,2025,3,16280614
BR0192,2025,4,20362824
BR0192,2025,5,49935801
BR0192,2025,6,19057524
BR0192,2025,7,34078342
BR0192,2025,8,22378472
BR0192,2025,9,49374293
BR0192,2025,10,35458391
BR0192,2025,11,11137661
BR0192,2025,12,21117185
BR0193,2023,1,36345218
BR0193,2023,2,5239532
BR0193,2023,3,19946820
BR0193,2023,4,49416882
BR0193,2023,5,31734294
BR0193,2023,6,11776145
BR0193,2023,7,18313347
BR0193,2023,8,32377197
BR0193,2023,9,10892853
BR0193,2023,10,40981696
BR0193,2023,11,24306241
BR0193,2023,12,29449565
BR0193,2024,1,27479363
BR0193,2024,2,21654262
BR0193,2024,3,22865356
BR0193,2024,4,49387789
BR0193,2024,5,27157845
BR0193,2024,6,19937837
BR0193,2024,7,7543534
BR0193,2024,8,31894335
BR0193,2024,9,32956066
BR0193,2024,10,33904407
BR0193,2024,11,9637630
BR0193,2024,12,15450952
BR0193,2025,1,10693033
BR0193,2025,2,9728247
BR0193,2025,3,8815303
BR0193,2025,4,41441031
BR0193,2025,5,17878442
BR0193,2025,6,22658844
BR0193,2025,7,47174388
BR0193,2025,8,11702824
BR0193,2025,9,30664778
BR0193,2025,10,38708826
BR0193,2025,11,37778846
BR0193,2025,12,21978035
BR0194,2023,1,18020379
BR0194,2023,2,11657011
BR0194,2023,3,49951168
BR0194,2023,4,38259813
BR0194,2023,5,42763521
BR0194,2023,6,35056724
BR0194,2023,7,24591914
BR0194,2023,8,9258895
BR0194,2023,9,44548301
BR0194,2023,10,36776936
BR0194,2023,11,13517333
BR0194,2023,12,14482385
BR0194,2024,1,9503830
BR0194,2024,2,37458952
BR0194,2024,3,34348717
BR0194,2024,4,13526488
BR0194,2024,5,49290965
BR0194,2024,6,6687742
BR0194,2024,7,17404329
BR0194,2024,8,43798413
BR0194,2024,9,8035066
BR0194,2024,10,10026627
BR0194,2024,11,12575669
BR0194,2024,12,26611730
BR0194,2025,1,21107770
BR0194,2025,2,8607601
BR0194,2025,3,19830850
BR0194,2025,4,44124480
BR0194,2025,5,23002117
BR0194,2025,6,28352181
BR0194,2025,7,16445243
BR0194,2025,8,29610182
BR0194,2025,9,32289726
BR0194,2025,10,23584217
BR0194,2025,11,15858239
BR0194,2025,12,34378970
BR0195,2023,1,34389679
BR0195,2023,2,17056140
BR0195,2023,3,5241554
BR0195,2023,4,13859958
BR0195,2023,5,11138125
BR0195,2023,6,41500438
BR0195,2023,7,33901478
BR0195,2023,8,20783927
BR0195,2023,9,47730352
BR0195,2023,10,15427154
BR0195,2023,11,49226708
BR0195,2023,12,22493872
BR0195,2024,1,12850926
BR0195,2024,2,12731268
BR0195,2024,3,30540855
BR0195,2024,4,11171204
BR0195,2024,5,19830896
BR0195,2024,6,5243105
BR0195,2024,7,15267954
BR0195,2024,8,7840001
BR0195,2024,9,28731741
BR0195,2024,10,10651133
BR0195,2024,11,25537569
BR0195,2024,12,44605141
BR0195,2025,1,26361635
BR0195,2025,2,42516694
BR0195,2025,3,44475219
BR0195,2025,4,34661539
BR0195,2025,5,48224995
BR0195,2025,6,42973662
BR0195,2025,7,40781296
BR0195,2025,8,18189468
BR0195,2025,9,25881512
BR0195,2025,10,39811935
BR0195,2025,11,18701582
BR0195,2025,12,37411318
BR0196,2023,1,27641800
BR0196,2023,2,13480688
BR0196,2023,3,30078605
BR0196,2023,4,28805753
BR0196,2023,5,39258857
BR0196,2023,6,42520430
BR0196,2023,7,44462959
BR0196,2023,8,19934701
BR0196,2023,9,46575819
BR0196,2023,10,23617147
BR0196,2023,11,49260070
BR0196,2023,12,38748261
BR0196,2024,1,13636037
BR0196,2024,2,38815477
BR0196,2024,3,6501974
BR0196,2024,4,33103908
BR0196,2024,5,33839095
BR0196,2024,6,49570840
BR0196,2024,7,45117269
BR0196,2024,8,17444458
BR0196,2024,9,7926489
BR0196,2024,10,40690366
BR0196,2024,11,24673382
BR0196,2024,12,23507939
BR0196,2025,1,12979351
BR0196,2025,2,47169892
BR0196,2025,3,34921951
BR0196,2025,4,30165701
BR0196,2025,5,39721684
BR0196,2025,6,36967370
BR0196,2025,7,21707594
BR0196,2025,8,39281176
BR0196,2025,9,41408911
BR0196,2025,10,30177578
BR0196,2025,11,41510007
BR0196,2025,12,24488200
BR0197,2023,1,24667799
BR0197,2023,2,31979610
BR0197,2023,3,7136852
BR0197,2023,4,22233406
BR0197,2023,5,37385107
BR0197,2023,6,26520357
BR0197,2023,7,19288657
BR0197,2023,8,35335241
BR0197,2023,9,29021319
BR0197,2023,10,25561806
BR0197,2023,11,35535426
BR0197,2023,12,29123058
BR0197,2024,1,10784609
BR0197,2024,2,29184562
BR0197,2024,3,48899495
BR0197,2024,4,18916719
BR0197,2024,5,20690378
BR0197,2024,6,34002669
BR0197,2024,7,48928864
BR0197,2024,8,22167088
BR0197,2024,9,47629980
BR0197,2024,10,29591968
BR0197,2024,11,6124695
BR0197,2024,12,23306798
BR0197,2025,1,41803356
BR0197,2025,2,9084969
BR0197,2025,3,27935480
BR0197,2025,4,29200396
BR0197,2025,5,32489755
BR0197,2025,6,7171825
BR0197,2025,7,34357734
BR0197,2025,8,45825045
BR0197,2025,9,40216988
BR0197,2025,10,49976644
BR0197,2025,11,25503837
BR0197,2025,12,20388259
BR0198,2023,1,27843793
BR0198,2023,2,27609940
BR0198,2023,3,36690829
BR0198,2023,4,12285768
BR0198,2023,5,17483626
BR0198,2023,6,37726482
BR0198,2023,7,11851493
BR0198,2023,8,29780827
BR0198,2023,9,18222969
BR0198,2023,10,23109910
BR0198,2023,11,37695668
BR0198,2023,12,7900957
BR0198,2024,1,13800653
BR0198,2024,2,27742355
BR0198,2024,3,33194275
BR0198,2024,4,34477646
BR0198,2024,5,24365790
BR0198,2024,6,33268138
BR0198,2024,7,15427743
BR0198,2024,8,26075307
BR0198,2024,9,15328983
BR0198,2024,10,48042712
BR0198,2024,11,17305617
BR0198,2024,12,15589649
BR0198,2025,1,28637288
BR0198,2025,2,23853056
BR0198,2025,3,9071261
BR0198,2025,4,21467011
BR0198,2025,5,27246405
BR0198,2025,6,7462950
BR0198,2025,7,16614163
BR0198,2025,8,8617069
BR0198,2025,9,33670444
BR0198,2025,10,33456416
BR0198,2025,11,17905149
BR0198,2025,12,15223235
BR0199,2023,1,30142156
BR0199,2023,2,39174252
BR0199,2023,3,13008605
BR0199,2023,4,12473662
BR0199,2023,5,23227657
BR0199,2023,6,34496435
BR0199,2023,7,39259827
BR0199,2023,8,31674334
BR0199,2023,9,44948199
BR0199,2023,10,22131372
BR0199,2023,11,6358605
BR0199,2023,12,31303616
BR0199,2024,1,31176197
BR0199,2024,2,17472150
BR0199,2024,3,30453239
BR0199,2024,4,5743453
BR0199,2024,5,29948809
BR0199,2024,6,12655087
BR0199,2024,7,26546335
BR0199,2024,8,27344152
BR0199,2024,9,13505358
BR0199,2024,10,7353206
BR0199,2024,11,46913931
BR0199,2024,12,17644701
BR0199,2025,1,18881793
BR0199,2025,2,6367574
BR0199,2025,3,43883469
BR0199,2025,4,43434054
BR0199,2025,5,46002669
BR0199,2025,6,20551191
BR0199,2025,7,24716159
BR0199,2025,8,11598584
BR0199,2025,9,18434536
BR0199,2025,10,21153111
BR0199,2025,11,20659202
BR0199,2025,12,36627722
BR0200,2023,1,44325469
BR0200,2023,2,43563872
BR0200,2023,3,26609165
BR0200,2023,4,13139155
BR0200,2023,5,7442506
BR0200,2023,6,43361307
BR0200,2023,7,26832833
BR0200,2023,8,39630019
BR0200,2023,9,48244787
BR0200,2023,10,45396526
BR0200,2023,11,11040271
BR0200,2023,12,39227710
BR0200,2024,1,35884780
BR0200,2024,2,13210210
BR0200,2024,3,20929495
BR0200,2024,4,19281439
BR0200,2024,5,34562003
BR0200,2024,6,25892784
BR0200,2024,7,32947090
BR0200,2024,8,29374702
BR0200,2024,9,6032761
BR0200,2024,10,20317145
BR0200,2024,11,12784850
BR0200,2024,12,27275500
BR0200,2025,1,31806239
BR0200,2025,2,21131545
BR0200,2025,3,48881129
BR0200,2025,4,33345482
BR0200,2025,5,21345884
BR0200,2025,6,27381736
BR0200,2025,7,44409247
BR0200,2025,8,21143934
BR0200,2025,9,30313937
BR0200,2025,10,47525487
BR0200,2025,11,7547645
BR0200,2025,12,39875469
BR0201,2023,1,41918448
BR0201,2023,2,25385411
BR0201,2023,3,23064430
BR0201,2023,4,36499910
BR0201,2023,5,37155159
BR0201,2023,6,36393670
BR0201,2023,7,5913771
BR0201,2023,8,8649296
BR0201,2023,9,49519102
BR0201,2023,10,30522639
BR0201,2023,11,36000639
BR0201,2023,12,20289439
BR0201,2024,1,45199739
BR0201,2024,2,46938889
BR0201,2024,3,16756788
BR0201,2024,4,45211224
BR0201,2024,5,36508334
BR0201,2024,6,41799183
BR0201,2024,7,30986988
BR0201,2024,8,15724264
BR0201,2024,9,12019821
BR0201,2024,10,22447468
BR0201,2024,11,34556529
BR0201,2024,12,11103139
BR0201,2025,1,25848603
BR0201,2025,2,35994608
BR0201,2025,3,19261145
BR0201,2025,4,5143729
BR0201,2025,5,9528320
BR0201,2025,6,11274989
BR0201,2025,7,11105505
BR0201,2025,8,17336059
BR0201,2025,9,29758419
BR0201,2025,10,5322499
BR0201,2025,11,34030538
BR0201,2025,12,32537566
BR0202,2023,1,39077123
BR0202,2023,2,35572237
BR0202,2023,3,24413887
BR0202,2023,4,28343595
BR0202,2023,5,39635218
BR0202,2023,6,29725458
BR0202,2023,7,16356595
BR0202,2023,8,11724864
BR0202,2023,9,39265852
BR0202,2023,10,40425742
BR0202,2023,11,38132590
BR0202,2023,12,12649891
BR0202,2024,1,29951943
BR0202,2024,2,24478076
BR0202,2024,3,41310176
BR0202,2024,4,19060445
BR0202,2024,5,19796017
BR0202,2024,6,31007069
BR0202,2024,7,29009835
BR0202,2024,8,27513602
BR0202,2024,9,45397250
BR0202,2024,10,46259870
BR0202,2024,11,42531399
BR0202,2024,12,42805959
BR0202,2025,1,23385460
BR0202,2025,2,24057908
BR0202,2025,3,10667649
BR0202,2025,4,46482549
BR0202,2025,5,29788953
BR0202,2025,6,12676574
BR0202,2025,7,29564332
BR0202,2025,8,49056907
BR0202,2025,9,40701830
BR0202,2025,10,48063936
BR0202,2025,11,26982494
BR0202,2025,12,14231230
BR0203,2023,1,27041041
BR0203,2023,2,12646152
BR0203,2023,3,27724479
BR0203,2023,4,15831178
BR0203,2023,5,33011930
BR0203,2023,6,6521015
BR0203,2023,7,29216504
BR0203,2023,8,19915090
BR0203,2023,9,31979505
BR0203,2023,10,5246002
BR0203,2023,11,15870482
BR0203,2023,12,49458311
BR0203,2024,1,18267756
BR0203,2024,2,49613309
BR0203,2024,3,40670370
BR0203,2024,4,34952859
BR0203,2024,5,29206836
BR0203,2024,6,32239235
BR0203,2024,7,22338810
BR0203,2024,8,20617608
BR0203,2024,9,16563446
BR0203,2024,10,35685863
